Plant line,Date,Time,Digital biomass,Greenness,Plant height,Hue,Leaf angle,Leaf area,Leaf area index,Projected leaf area,Leaf inclination,Light penetration depth,NDVI,NPCI,PSRI
10-15-01 AM,2019_7_2,12-28-23 PM,28549600,0.37918,616.013,104.115,52.179,46345.8,0.29,36484.1,1.26592,88.665,0.67631,0.20856,0.06336
10-15-01 AM,2019_7_3,11-56-11 AM,31196000,0.35407,624.003,105.168,61.13,49993.4,0.312,43785.1,1.14192,74.52,0.66449,0.17242,0.05786
10-16-01 AM,2019_6_8,11-43-43 AM,904837,0.3378,144.969,106.28,66.386,6241.58,0.039,5714.36,1.09138,8.563,0.61693,0.17969,0.06577
10-16-01 AM,2019_6_9,11-43-47 AM,1091690,0.32973,163.464,108.456,56.37,6678.5,0.042,5569.94,1.20099,17.28,0.63182,0.17048,0.05787
10-16-01 AM,2019_6_10,11-43-51 AM,1558880,0.36281,169.235,104.072,65.058,9211.34,0.058,8349.88,1.10285,31.031,0.64429,0.22844,0.07504
10-16-01 AM,2019_6_11,11-43-55 AM,1942890,0.32977,184.775,106.471,66.895,10514.9,0.066,9680.35,1.08721,35.635,0.63399,0.18266,0.0631
10-16-01 AM,2019_6_12,11-43-58 AM,2261370,0.35231,196.775,103.839,69.13,11492.1,0.072,10745.9,1.07021,26.823,0.63839,0.21775,0.07281
10-16-01 AM,2019_6_13,11-44-02 AM,3047830,0.33005,215.332,106.174,66.691,14154.1,0.088,12999.3,1.08886,46.108,0.62518,0.18286,0.06643
10-16-01 AM,2019_6_14,11-44-06 AM,3569430,0.33686,237.108,105.455,63.741,15054,0.094,13494.7,1.11506,63.168,0.63188,0.19249,0.06726
10-16-01 AM,2019_6_15,11-44-09 AM,4025250,0.33259,250.437,106.949,48.995,16072.9,0.1,12121.4,1.3251,80.419,0.63368,0.18802,0.06958
10-16-01 AM,2019_6_16,11-44-14 AM,4628310,0.33682,253.196,107.017,48.191,18279.6,0.114,13625.8,1.34158,84.079,0.6394,0.18812,0.06197
10-16-01 AM,2019_6_17,11-44-17 AM,5346280,0.33559,258.512,107.093,49.838,20681,0.129,15790.2,1.3085,79.71,0.63669,0.19083,0.0655
10-16-01 AM,2019_6_18,11-44-21 AM,6694650,0.34389,293.939,106.931,49.863,22775.6,0.142,17416.7,1.30801,74.847,0.64068,0.19763,0.06577
10-16-01 AM,2019_6_19,11-52-15 AM,9527240,0.34339,320.206,106.424,56.956,29753.5,0.186,24908.4,1.19295,115.025,0.64854,0.19467,0.06218
10-16-01 AM,2019_6_20,11-52-19 AM,10769000,0.34444,330.882,104.887,62.653,32546.3,0.203,28876.2,1.12582,132.221,0.64212,0.19506,0.06496
10-16-01 AM,2019_6_21,11-52-23 AM,14123100,0.33759,347.281,106.186,59.794,40667.5,0.254,34849,1.1571,162.768,0.63752,0.19072,0.06438
10-16-01 AM,2019_6_22,11-52-27 AM,22267500,0.34756,401.622,106.582,61.86,55443.9,0.347,48834.9,1.13404,211.065,0.64482,0.19107,0.06224
10-16-01 AM,2019_6_23,11-52-31 AM,25801200,0.35327,423.799,105.331,64.505,60880.9,0.381,54873.9,1.10787,212.597,0.63865,0.19307,0.06608
10-16-01 AM,2019_6_24,10-50-58 AM,31308700,0.39262,458.758,103.379,53.69,68246.7,0.427,54121,1.24094,274.426,0.6689,0.27136,0.07523
10-16-01 AM,2019_6_25,10-50-17 AM,35774300,0.35119,502.402,105.211,61.823,71206.4,0.445,62243.9,1.13443,214.996,0.62867,0.18943,0.06667
10-16-01 AM,2019_6_26,10-50-21 AM,43127100,0.35833,548.418,104.72,62.882,78639.2,0.491,68708.6,1.1235,226.229,0.62726,0.19476,0.06946
10-16-01 AM,2019_6_27,12-28-26 PM,45478700,0.36975,609.154,105.422,61.29,74658.8,0.467,65027,1.14016,126.724,0.65322,0.18549,0.06087
10-16-01 AM,2019_6_28,12-28-08 PM,40963300,0.37937,601.555,106.263,55.588,68095.7,0.426,53921.7,1.21211,254.42,0.67698,0.19651,0.0551
10-16-01 AM,2019_6_29,12-28-12 PM,18717900,0.32549,602.448,107.633,63.062,31069.6,0.194,27622.4,1.1217,167.753,0.65468,0.14708,0.0444
10-16-01 AM,2019_6_30,12-28-15 PM,49679500,0.36199,549.689,105.267,57.993,90377.4,0.565,75750.6,1.17926,214.601,0.66233,0.19477,0.05989
10-16-01 AM,2019_7_1,12-28-20 PM,46764300,0.36747,549.987,104.681,59.484,85028,0.531,70720.7,1.16078,212.246,0.65516,0.20449,0.06512
10-16-01 AM,2019_7_2,12-28-23 PM,49101000,0.38275,566.62,103.734,54.76,86656.1,0.542,69648.2,1.22436,171.414,0.65669,0.2276,0.0717
10-16-01 AM,2019_7_3,11-56-11 AM,53106900,0.37944,563.418,102.723,59.866,94258.3,0.589,80031.6,1.15626,84.948,0.64387,0.23296,0.07895
10-18-01 AM,2019_6_8,11-43-43 AM,2157090,0.35245,179.59,103.379,64.331,12011.1,0.075,10824.2,1.10948,19.451,0.62301,0.21937,0.07808
10-18-01 AM,2019_6_9,11-43-47 AM,2883580,0.3326,202.794,105.828,53.426,14219.2,0.089,11417,1.24517,33.988,0.62981,0.19169,0.06617
10-18-01 AM,2019_6_10,11-43-51 AM,3170160,0.36046,200.574,103.331,61.006,15805.4,0.099,13832.2,1.14328,39.835,0.657,0.23248,0.07035
10-18-01 AM,2019_6_11,11-43-55 AM,3795950,0.32048,215.122,106.509,59.941,17645.5,0.11,15270.9,1.15538,38.192,0.6491,0.17573,0.05707
10-18-01 AM,2019_6_12,11-43-58 AM,4505510,0.34025,223.68,104.617,63.761,20142.7,0.126,18058.2,1.11487,45.185,0.65754,0.20195,0.06244
10-18-01 AM,2019_6_13,11-44-02 AM,5926990,0.32814,248.743,106.741,63.328,23827.8,0.149,21257.7,1.11908,88.483,0.6505,0.1781,0.05644
10-18-01 AM,2019_6_14,11-44-06 AM,7125640,0.33616,258.224,104.728,61.748,27594.8,0.172,24288.9,1.13523,75.124,0.64924,0.20397,0.06541
10-18-01 AM,2019_6_15,11-44-09 AM,7807050,0.32939,271.445,106.262,51.961,28761.1,0.18,22638.8,1.26967,122.524,0.64513,0.19358,0.06365
10-18-01 AM,2019_6_16,11-44-14 AM,8805530,0.33809,288.221,106.23,50.817,30551.4,0.191,23675.5,1.29008,124.576,0.6477,0.19851,0.06434
10-18-01 AM,2019_6_17,11-44-17 AM,11409900,0.33765,318.824,105.871,51.389,35787.6,0.224,27950.5,1.27973,157.859,0.64669,0.20629,0.06639
10-18-01 AM,2019_6_18,11-44-21 AM,12419200,0.34803,348.471,106.85,49.213,35639.2,0.223,26939.4,1.32072,173.881,0.66096,0.20542,0.05976
10-18-01 AM,2019_6_19,11-52-15 AM,15024300,0.35473,368.654,104.48,54.853,40754.5,0.255,33196.9,1.22296,212.117,0.6488,0.2231,0.07139
10-18-01 AM,2019_6_20,11-52-19 AM,15958200,0.36013,374.06,104.828,57.458,42662.1,0.267,35437.3,1.18623,207.163,0.64993,0.21245,0.06653
10-18-01 AM,2019_6_21,11-52-23 AM,20872900,0.35118,417.454,105.25,53.353,50000.5,0.313,39622.1,1.24635,191.552,0.64422,0.21342,0.07025
10-18-01 AM,2019_6_22,11-52-27 AM,27312600,0.3531,451.003,104.985,57.775,60559.7,0.378,50785.1,1.18208,202.445,0.63772,0.20435,0.07006
10-18-01 AM,2019_6_23,11-52-31 AM,33882100,0.36435,478.142,105.122,59.579,70862.1,0.443,59992,1.15964,215.038,0.65004,0.20148,0.06479
10-18-01 AM,2019_6_24,10-50-58 AM,33470400,0.39038,467.134,103.095,49.32,71650.4,0.448,53284.2,1.3186,242.197,0.67659,0.27161,0.07229
10-18-01 AM,2019_6_25,10-50-17 AM,45074300,0.36062,516.08,105.58,60.468,87339.9,0.546,73974.1,1.14931,228.219,0.65133,0.19564,0.06351
10-18-01 AM,2019_6_26,10-50-21 AM,51987300,0.35568,570.746,105.944,56.851,91086.5,0.569,74960.6,1.19436,276.018,0.6599,0.18905,0.0577
10-18-01 AM,2019_6_27,12-28-26 PM,58818400,0.3577,610.105,105.717,57.61,96407,0.603,78112.8,1.18422,279.467,0.66942,0.1912,0.05473
10-18-01 AM,2019_6_28,12-28-08 PM,32381700,0.35454,585.739,104.979,41.365,55283.5,0.346,35894.1,1.51315,309.697,0.65357,0.21055,0.0638
10-18-01 AM,2019_6_29,12-28-12 PM,46106800,0.35037,618.649,107.164,60.88,74528.1,0.466,64288.8,1.14467,264.19,0.6667,0.16641,0.05195
10-18-01 AM,2019_6_30,12-28-15 PM,42680700,0.36011,601.446,106.833,43.145,70963.4,0.444,46950.9,1.46228,323.227,0.66841,0.19636,0.05611
10-18-01 AM,2019_7_1,12-28-20 PM,39314200,0.36914,600.124,106.736,53.043,65510.2,0.409,51392.9,1.25141,293.172,0.68129,0.20584,0.05545
10-18-01 AM,2019_7_2,12-28-23 PM,41186600,0.37176,614.303,106.029,45.38,67046,0.419,46167.4,1.4049,290.464,0.68506,0.20741,0.05665
10-18-01 AM,2019_7_3,11-56-11 AM,31037800,0.37623,622.142,106.377,55.018,49888.6,0.312,39359.9,1.22049,203.401,0.67372,0.20606,0.06131
10-21-01 AM,2019_6_8,11-43-43 AM,1132620,0.38503,148.192,104.01,59.677,7642.91,0.048,6598.32,1.15847,25.717,0.63586,0.25259,0.08357
10-21-01 AM,2019_6_9,11-43-47 AM,1649250,0.35673,162.373,106.868,57.283,10157.1,0.063,8545.39,1.18855,25.649,0.6376,0.20557,0.07128
10-21-01 AM,2019_6_10,11-43-51 AM,2162570,0.39713,167.497,102.99,59.974,12911.1,0.081,11171.4,1.155,28.576,0.66452,0.27585,0.07925
10-21-01 AM,2019_6_11,11-43-55 AM,2666280,0.33808,182.787,105.992,62.444,14586.8,0.091,12929,1.12795,35.927,0.64575,0.19643,0.06385
10-21-01 AM,2019_6_12,11-43-58 AM,3098790,0.362,189.435,104.319,62.547,16358.1,0.102,14511.5,1.12689,48.32,0.66168,0.22958,0.06751
10-21-01 AM,2019_6_13,11-44-02 AM,4012380,0.33441,207.453,107.733,63.174,19341.2,0.121,17243.3,1.12059,59.358,0.65542,0.17876,0.05511
10-21-01 AM,2019_6_14,11-44-06 AM,4958440,0.34592,223.517,105.899,65.017,22183.7,0.139,20121.5,1.10322,64.332,0.65499,0.19978,0.06269
10-21-01 AM,2019_6_15,11-44-09 AM,5869660,0.34285,236.144,106.796,56.483,24856.3,0.155,20727.5,1.19942,81.781,0.65329,0.1967,0.06018
10-21-01 AM,2019_6_16,11-44-14 AM,6785460,0.34362,251.444,106.353,57.661,26986,0.169,22803,1.18356,93.043,0.65198,0.19896,0.06202
10-21-01 AM,2019_6_17,11-44-17 AM,7689830,0.34154,256.344,107.951,57.132,29998.1,0.187,25192.5,1.19057,102.763,0.65771,0.18772,0.05671
10-21-01 AM,2019_6_18,11-44-21 AM,8837650,0.3394,274.837,107.983,58.489,32156,0.201,27414,1.17295,130.472,0.65624,0.18262,0.05615
10-21-01 AM,2019_6_19,11-52-15 AM,10164400,0.34214,286.199,107.639,57.039,35515.1,0.222,29795.9,1.19183,143.744,0.65169,0.18736,0.05802
10-21-01 AM,2019_6_20,11-52-19 AM,13221500,0.35429,320.885,105.46,58.514,41203.1,0.258,35124.7,1.17265,146.816,0.65054,0.20476,0.06497
10-21-01 AM,2019_6_21,11-52-23 AM,16202700,0.33808,338.353,107.335,59.741,47887,0.299,41353.7,1.15772,150.322,0.6426,0.18385,0.06166
10-21-01 AM,2019_6_22,11-52-27 AM,21333600,0.34513,389.919,106.193,63.113,54713,0.342,48748.2,1.12119,196.944,0.63439,0.18871,0.0651
10-21-01 AM,2019_6_23,11-52-31 AM,24968700,0.35265,402.59,105.719,63.906,62020.2,0.388,55406.6,1.11349,198.925,0.63462,0.19166,0.0647
10-21-01 AM,2019_6_24,10-50-58 AM,27590800,0.3843,422.033,103.214,59.754,65375.8,0.409,56362.9,1.15757,163.024,0.64199,0.24905,0.08015
10-21-01 AM,2019_6_25,10-50-17 AM,34602900,0.37085,469.375,105.289,60.002,73721.3,0.461,63606.9,1.15467,177.295,0.64092,0.21008,0.07019
10-21-01 AM,2019_6_26,10-50-21 AM,44149300,0.36926,501.812,104.223,60.102,87979.8,0.55,75669.4,1.15351,180.676,0.63228,0.219,0.07564
10-21-01 AM,2019_6_27,12-28-26 PM,50004900,0.37892,554.282,104.416,60.614,90215.7,0.564,78156.9,1.14766,254.542,0.64596,0.21896,0.07194
10-21-01 AM,2019_6_28,12-28-08 PM,48882600,0.39945,599.644,104.028,52.818,81519.4,0.509,63658.9,1.25513,314.958,0.66126,0.24853,0.07338
10-21-01 AM,2019_6_29,12-28-12 PM,54765600,0.37015,611.765,104.276,59.069,89520.6,0.56,75407.5,1.16578,323.112,0.6404,0.21969,0.07274
10-21-01 AM,2019_6_30,12-28-15 PM,46168800,0.39193,603.963,103.31,41.846,76443,0.478,49658.7,1.49891,334.836,0.64228,0.26732,0.08447
10-21-01 AM,2019_7_1,12-28-20 PM,44998800,0.41138,619.378,102.839,47.341,72651.6,0.454,53029.2,1.35977,305.783,0.65833,0.27488,0.08336
10-21-01 AM,2019_7_2,12-28-23 PM,43912200,0.40415,619.45,102.701,43.933,70888.9,0.443,48449.8,1.44128,315.163,0.65201,0.27455,0.08344
10-21-01 AM,2019_7_3,11-56-11 AM,47858500,0.39547,624.723,103.739,53.488,76607.5,0.479,61250.4,1.24418,296.438,0.65173,0.23954,0.07718
11-01-01 AM,2019_6_8,11-50-56 AM,391055,0.32405,96.988,106.599,60.985,4031.98,0.025,3514.92,1.14351,59.154,0.6078,0.1798,0.06694
11-01-01 AM,2019_6_9,11-51-00 AM,543363,0.32646,113.175,104.373,53.163,4801.09,0.03,3834.18,1.24945,19.123,0.60412,0.19959,0.07376
11-01-01 AM,2019_6_10,11-51-03 AM,754528,0.37513,123.226,101.344,56.59,6123.14,0.038,5102.85,1.19795,25.558,0.6313,0.28302,0.09079
11-01-01 AM,2019_6_11,11-51-07 AM,978554,0.34349,142.911,102.414,55.706,6847.29,0.043,5643.57,1.2104,44.981,0.6178,0.2425,0.08275
11-01-01 AM,2019_6_12,11-51-11 AM,1106870,0.37103,151.176,100.733,57.23,7321.78,0.046,6164.33,1.18925,55.052,0.63301,0.29231,0.09237
11-01-01 AM,2019_6_13,11-51-15 AM,1252440,0.32027,164.048,105.381,54.807,7634.6,0.048,6251.93,1.22365,62.879,0.60895,0.19999,0.07188
11-01-01 AM,2019_6_14,11-51-19 AM,1820760,0.31992,185.987,104.699,58.403,9789.69,0.061,8336.19,1.17404,72.847,0.6125,0.20109,0.07206
11-01-01 AM,2019_6_15,11-51-23 AM,1740180,0.32084,189.446,103.738,53.9,9185.6,0.057,7418.15,1.23762,67.209,0.60827,0.20876,0.0756
11-01-01 AM,2019_6_16,11-51-27 AM,2098220,0.31646,200.575,103.376,50.755,10461,0.065,8113.7,1.29122,79.743,0.60192,0.20939,0.07747
11-01-01 AM,2019_6_17,11-51-30 AM,2686170,0.33654,247.792,103.066,54.097,10840.4,0.068,8794.41,1.23453,82.282,0.60584,0.22303,0.08315
11-01-01 AM,2019_6_18,11-51-34 AM,3643960,0.34533,262.423,103.685,58.566,13885.8,0.087,11846.7,1.17199,80.264,0.61476,0.21232,0.07841
11-01-01 AM,2019_6_19,11-59-28 AM,5530320,0.3451,304.199,103.085,58.516,18179.9,0.114,15481.4,1.17262,118.471,0.60964,0.22057,0.0833
11-01-01 AM,2019_6_20,11-59-32 AM,7619730,0.35931,309.501,103.936,59.064,24619.4,0.154,21099.2,1.16584,127.585,0.63009,0.21507,0.07427
11-01-01 AM,2019_6_21,11-59-36 AM,9894900,0.34217,339.499,104.93,58.883,29145.6,0.182,24958.5,1.16806,147.418,0.62409,0.19804,0.07025
11-01-01 AM,2019_6_22,11-59-40 AM,12786600,0.34815,368.435,105.665,60.512,34705,0.217,29975.5,1.14881,123.971,0.62601,0.19037,0.06766
11-01-01 AM,2019_6_23,11-59-43 AM,16181700,0.35697,393.482,105.013,61.812,41124.3,0.257,35895.4,1.13454,149.121,0.63888,0.19812,0.06656
11-01-01 AM,2019_6_24,10-58-11 AM,21830400,0.38749,492.154,103.456,57.747,44356.8,0.277,37371.2,1.18244,225.965,0.64522,0.24444,0.079
11-01-01 AM,2019_6_25,10-57-30 AM,21491100,0.34955,487.694,105.613,59.954,44066.8,0.275,37538.8,1.15523,223.434,0.63453,0.18956,0.06494
11-01-01 AM,2019_6_26,10-57-34 AM,33686000,0.36302,562.548,104.558,58.307,59881.1,0.374,50482.2,1.17524,290.477,0.63243,0.20854,0.07172
11-01-01 AM,2019_6_27,10-57-38 AM,31218100,0.35826,572.301,106.094,57.571,54548.4,0.341,45661.6,1.18474,299.61,0.64542,0.18961,0.06087
11-01-01 AM,2019_6_28,12-35-21 PM,34461700,0.34932,592.004,106.143,53.379,58211.9,0.364,45624.8,1.24594,347.361,0.64591,0.18803,0.05971
11-01-01 AM,2019_6_29,12-35-25 PM,35575500,0.34573,616.796,105.982,56.949,57678,0.36,46240.9,1.19304,395.301,0.64341,0.18857,0.06061
11-01-01 AM,2019_6_30,12-35-29 PM,45631000,0.34486,600.568,105.602,56.84,75979.8,0.475,60802.2,1.19451,356.564,0.65291,0.19291,0.05959
11-01-01 AM,2019_7_1,12-35-32 PM,51211200,0.3691,587.957,104.342,61.173,87100.1,0.544,73489.4,1.14143,326.591,0.65915,0.21174,0.06562
11-01-01 AM,2019_7_2,12-35-36 PM,50722900,0.37256,578.939,102.793,59.317,87613.6,0.548,72775.6,1.16277,309.196,0.65752,0.23682,0.07271
11-01-01 AM,2019_7_3,12-03-24 PM,52775200,0.36597,597.874,102.623,59.865,88271.4,0.552,73821.4,1.15627,270.843,0.6472,0.22558,0.07452
11-02-01 AM,2019_6_8,11-50-56 AM,217432,0.33048,63.481,105.212,65.192,3425.18,0.021,3118.56,1.10166,7.309,0.60941,0.19682,0.07276
11-02-01 AM,2019_6_9,11-51-00 AM,274625,0.33585,91.382,106.951,49.276,3005.24,0.019,2279.08,1.31947,16.643,0.63511,0.19283,0.06012
11-02-01 AM,2019_6_10,11-51-03 AM,429294,0.3785,92.935,101.814,56.27,4619.27,0.029,3837.56,1.20239,26.833,0.65618,0.29584,0.08386
11-02-01 AM,2019_6_11,11-51-07 AM,579470,0.36478,105.425,102.753,58.892,5496.53,0.034,4717.4,1.16795,42.491,0.64737,0.26881,0.08038
11-02-01 AM,2019_6_12,11-51-11 AM,770287,0.38845,118.316,101.845,57.33,6510.42,0.041,5491.42,1.18793,49.241,0.66006,0.30729,0.08474
11-02-01 AM,2019_6_13,11-51-15 AM,1026030,0.33776,134.99,105.95,58.871,7600.76,0.048,6506.13,1.16821,58.405,0.63586,0.20605,0.0675
11-02-01 AM,2019_6_14,11-51-19 AM,1346620,0.33886,140.857,104.773,60.659,9560.18,0.06,8347.92,1.14715,55.351,0.625,0.21425,0.07402
11-02-01 AM,2019_6_15,11-51-23 AM,881957,0.31549,153.484,104.909,38.842,5746.24,0.036,3600.13,1.5944,68.064,0.60813,0.21295,0.0725
11-02-01 AM,2019_6_16,11-51-27 AM,996407,0.30854,181.5,105.636,34.97,5489.84,0.034,3167.6,1.74468,93.841,0.59866,0.20212,0.07578
11-02-01 AM,2019_6_17,11-51-30 AM,1133240,0.30914,171.058,104.659,36.731,6624.87,0.041,3966.94,1.67202,85.315,0.60332,0.21313,0.07594
11-02-01 AM,2019_6_18,11-51-34 AM,2429550,0.33891,195.361,103.89,41.513,12436.2,0.078,8242.85,1.50872,99.79,0.62767,0.23488,0.07388
11-02-01 AM,2019_6_19,11-59-28 AM,2862200,0.33293,229.201,104.096,44.751,12487.7,0.078,8797.81,1.42037,159.587,0.62746,0.23058,0.07286
11-02-01 AM,2019_6_20,11-59-32 AM,4153710,0.35059,240.962,102.434,61.254,17238.1,0.108,14875.1,1.14055,189.846,0.63715,0.24432,0.07779
11-02-01 AM,2019_6_21,11-59-36 AM,5581720,0.34892,299.661,104.093,52.663,18626.8,0.116,14576.2,1.25771,236.221,0.64058,0.23863,0.07332
11-02-01 AM,2019_6_22,11-59-40 AM,7305870,0.3444,328.076,104.084,57.72,22268.8,0.139,18174.9,1.18279,228.262,0.6337,0.22712,0.07056
11-02-01 AM,2019_6_23,11-59-43 AM,9481070,0.35448,360.523,102.967,62.943,26298.1,0.164,22535.7,1.12289,222.307,0.6279,0.2302,0.07649
11-02-01 AM,2019_6_24,10-58-11 AM,12630000,0.39991,406.666,103.177,59.816,31057.4,0.194,26391.9,1.15684,192.282,0.65389,0.27189,0.07892
11-02-01 AM,2019_6_25,10-57-30 AM,15711700,0.3549,428.35,104.877,61.658,36679.7,0.229,31412.5,1.13619,201.687,0.63152,0.2042,0.06947
11-02-01 AM,2019_6_26,10-57-34 AM,21432400,0.35053,536.125,103.633,61.635,39976.6,0.25,33800.6,1.13643,289.614,0.62631,0.21384,0.07285
11-02-01 AM,2019_6_27,10-57-38 AM,24428700,0.35451,567.252,104.002,62.101,43065.1,0.269,36954.3,1.1315,321.37,0.63284,0.20515,0.07068
11-02-01 AM,2019_6_28,12-35-21 PM,23833500,0.36325,585.666,104.565,56.416,40694.7,0.254,32090.1,1.20036,388.214,0.64725,0.21745,0.06757
11-02-01 AM,2019_6_29,12-35-25 PM,16935000,0.36761,605.393,105.16,57.258,27973.5,0.175,21590.8,1.18888,407.134,0.64724,0.21362,0.06674
11-02-01 AM,2019_6_30,12-35-29 PM,25245200,0.35361,590.076,103.384,53.752,42782.9,0.267,33864.1,1.23996,386.576,0.6372,0.23478,0.074
11-02-01 AM,2019_7_1,12-35-32 PM,30933800,0.35826,606.399,101.911,62.705,51012.2,0.319,44194,1.12528,404.662,0.63471,0.23934,0.07816
11-02-01 AM,2019_7_2,12-35-36 PM,41085900,0.39625,608.755,101.79,57.887,67491.6,0.422,55099.4,1.18063,337.309,0.65542,0.27588,0.0823
11-02-01 AM,2019_7_3,12-03-24 PM,40453600,0.3951,599.776,101.327,57.132,67447.8,0.422,54643.9,1.19057,307.823,0.64777,0.28081,0.0875
11-03-01 AM,2019_6_8,11-50-56 AM,1657060,0.35339,162.491,104.309,62.13,10197.9,0.064,9010.27,1.1312,62.556,0.63173,0.22134,0.07627
11-03-01 AM,2019_6_9,11-51-00 AM,2143940,0.33827,183.59,106.311,51.81,11677.9,0.073,9182.69,1.2723,96.749,0.63227,0.19603,0.06438
11-03-01 AM,2019_6_10,11-51-03 AM,3008890,0.3804,197.827,104.065,60.576,15209.7,0.095,13249.2,1.14808,79.539,0.65885,0.24391,0.07196
11-03-01 AM,2019_6_11,11-51-07 AM,3637870,0.34965,228.198,105.111,59.489,15941.7,0.1,13735.9,1.16071,95.262,0.66025,0.21116,0.06247
11-03-01 AM,2019_6_12,11-51-11 AM,3553290,0.36824,239.462,103.283,56.122,14838.6,0.093,12303.5,1.20447,162.044,0.66489,0.25909,0.07252
11-03-01 AM,2019_6_13,11-51-15 AM,4977130,0.33358,266.979,106.642,60.03,18642.4,0.117,16154.9,1.15435,164.418,0.64676,0.18977,0.06028
11-03-01 AM,2019_6_14,11-51-19 AM,6520130,0.32729,297.485,105.455,63.477,21917.5,0.137,19583.2,1.11762,149.162,0.6425,0.19033,0.06177
11-03-01 AM,2019_6_15,11-51-23 AM,7016890,0.32464,322.786,104.099,47.455,21738.5,0.136,16012.4,1.35728,159.814,0.62675,0.21022,0.0699
11-03-01 AM,2019_6_16,11-51-27 AM,8459890,0.32454,340.6,103.29,49.514,24838.2,0.155,18857.7,1.31478,174.931,0.61938,0.21647,0.07579
11-03-01 AM,2019_6_17,11-51-30 AM,9350030,0.3254,361.614,104.364,50.826,25856.3,0.162,20032.6,1.28991,191.117,0.62804,0.20676,0.06934
11-03-01 AM,2019_6_18,11-51-34 AM,11226200,0.34284,378.046,103.585,53.181,29695.3,0.186,23778.6,1.24916,173.392,0.63208,0.21833,0.07332
11-03-01 AM,2019_6_19,11-59-28 AM,14989700,0.35266,448.991,102.915,52.045,33385.3,0.209,26261.8,1.26823,271.708,0.62934,0.23681,0.07995
11-03-01 AM,2019_6_20,11-59-32 AM,17439000,0.36275,459.639,103.249,54.638,37940.7,0.237,30063.3,1.22621,242.147,0.64506,0.2359,0.0734
11-03-01 AM,2019_6_21,11-59-36 AM,21853800,0.35877,486.954,104.282,58.808,44878.6,0.28,37832.2,1.16898,316.654,0.64527,0.22173,0.06936
11-03-01 AM,2019_6_22,11-59-40 AM,26368300,0.35991,560.56,105.225,59.656,47039.3,0.294,39930.2,1.15872,281.266,0.64939,0.20322,0.06441
11-03-01 AM,2019_6_23,11-59-43 AM,35533800,0.37518,594.197,104.173,61.041,59801.4,0.374,51808.2,1.14289,262.256,0.65402,0.21753,0.06835
11-03-01 AM,2019_6_24,10-58-11 AM,33941200,0.39972,597.026,104.086,58.801,56850.4,0.355,48421.2,1.16907,242.294,0.66795,0.23442,0.06945
11-03-01 AM,2019_6_25,10-57-30 AM,30460600,0.38721,584.312,104.401,56.976,52130.7,0.326,42981.6,1.19267,279.275,0.66388,0.23174,0.06883
11-03-01 AM,2019_6_26,10-57-34 AM,35072500,0.35799,588.432,105.061,60.522,59603.3,0.373,51652.2,1.14869,242.862,0.65832,0.19111,0.0603
11-03-01 AM,2019_6_27,10-57-38 AM,33231600,0.36087,561.253,105.38,62.789,59209.7,0.37,52025,1.12444,258.276,0.6637,0.18792,0.05908
11-03-01 AM,2019_6_28,12-35-21 PM,21689500,0.37399,415.123,103.545,44.696,52248.4,0.327,36552.7,1.42174,179.805,0.66276,0.24301,0.07078
11-03-01 AM,2019_6_29,12-35-25 PM,28702400,0.37882,442.705,104.057,61.383,64834.2,0.405,56759.6,1.13915,73.897,0.66664,0.22194,0.06707
11-03-01 AM,2019_6_30,12-35-29 PM,22352400,0.35169,443.659,104.21,50.478,50381.8,0.315,38476.9,1.29636,141.398,0.64631,0.21503,0.06834
11-03-01 AM,2019_7_1,12-35-32 PM,21319500,0.3917,463.851,102.922,58.484,45962,0.287,38966.3,1.17302,69.169,0.67312,0.24983,0.07296
